Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1766466004608)
Trade(buyOrderId=BUY-1763965650523-002810, sellOrderId=SELL-1763965655393-001731, tradeType=CRYPTO, price=1383.82, quantity=12, timestamp=1766468509778)
Trade(buyOrderId=BUY-1763965650528-006551, sellOrderId=SELL-1763965655393-001731, tradeType=CRYPTO, price=1383.82, quantity=6, timestamp=1766468509778)
Trade(buyOrderId=BUY-1763965650522-002191, sellOrderId=SELL-1763965655393-001731, tradeType=CRYPTO, price=1383.82, quantity=11, timestamp=1766468509779)
Trade(buyOrderId=BUY-1763965650528-006487, sellOrderId=SELL-1763965655402-006667, tradeType=FOREX, price=5.72, quantity=334, timestamp=1766468509779)
Trade(buyOrderId=BUY-1763965650522-001642, sellOrderId=SELL-1763965655402-006667, tradeType=FOREX, price=5.72, quantity=399, timestamp=1766468509779)
Trade(buyOrderId=BUY-1763965650525-004003, sellOrderId=SELL-1763965655398-004316, tradeType=EQUITY, price=185.71, quantity=87, timestamp=1766468509780)
Trade(buyOrderId=BUY-1763965650521-001254, sellOrderId=SELL-1763965655398-004316, tradeType=EQUITY, price=185.71, quantity=102, timestamp=1766468509780)
Trade(buyOrderId=BUY-1763965650527-005670, sellOrderId=SELL-1763965655398-004316, tradeType=EQUITY, price=185.71, quantity=41, timestamp=1766468509781)
Trade(buyOrderId=BUY-1763965650522-001642, sellOrderId=SELL-1763965655402-006420, tradeType=FOREX, price=2.59, quantity=377, timestamp=1766468509781)
Trade(buyOrderId=BUY-1763965650522-001893, sellOrderId=SELL-1763965655402-006420, tradeType=FOREX, price=2.59, quantity=79, timestamp=1766468509781)
Trade(buyOrderId=BUY-1763965650527-005670, sellOrderId=SELL-1763965655392-000903, tradeType=EQUITY, price=51.11, quantity=37, timestamp=1766468509782)
Trade(buyOrderId=BUY-1763965650522-001893, sellOrderId=SELL-1763965655402-006530, tradeType=FOREX, price=1.36, quantity=460, timestamp=1766468509782)
Trade(buyOrderId=BUY-1763965650522-002191, sellOrderId=SELL-1763965655395-002748, tradeType=CRYPTO, price=1246.54, quantity=7, timestamp=1766468509783)
Trade(buyOrderId=BUY-1763965650523-002328, sellOrderId=SELL-1763965655395-002748, tradeType=CRYPTO, price=1246.54, quantity=20, timestamp=1766468509783)
Trade(buyOrderId=BUY-1763965650528-006098, sellOrderId=SELL-1763965655395-002748, tradeType=CRYPTO, price=1246.54, quantity=9, timestamp=1766468509783)
Trade(buyOrderId=BUY-1763965650527-005670, sellOrderId=SELL-1763965655402-006774, tradeType=EQUITY, price=51.74, quantity=31, timestamp=1766468509783)
Trade(buyOrderId=BUY-1763965650527-005670, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=110, timestamp=1766468509784)
Trade(buyOrderId=BUY-1763965650525-004108, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=167, timestamp=1766468509784)
Trade(buyOrderId=BUY-1763965650525-004136, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=133, timestamp=1766468509785)
Trade(buyOrderId=BUY-1763965650524-003046, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=187, timestamp=1766468509785)
Trade(buyOrderId=BUY-1763965650524-003299, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=163, timestamp=1766468509785)
Trade(buyOrderId=BUY-1763965650525-004247, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=110, timestamp=1766468509786)
Trade(buyOrderId=BUY-1763965650524-003640, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=79, timestamp=1766468509786)
Trade(buyOrderId=BUY-1763965650526-004527, sellOrderId=SELL-1763965655401-005940, tradeType=EQUITY, price=103.14, quantity=19, timestamp=1766468509786)
Trade(buyOrderId=BUY-1763965650522-001893, sellOrderId=SELL-1763965655392-000955, tradeType=FOREX, price=2.5, quantity=61, timestamp=1766468509789)
Trade(buyOrderId=BUY-1763965650522-001893, sellOrderId=SELL-1763965655391-000809, tradeType=FOREX, price=6.91, quantity=229, timestamp=1766468509790)
Trade(buyOrderId=BUY-1763965650525-004103, sellOrderId=SELL-1763965655391-000809, tradeType=FOREX, price=6.91, quantity=226, timestamp=1766468509790)
Trade(buyOrderId=BUY-1763965650525-004103, sellOrderId=SELL-1763965655394-002097, tradeType=FOREX, price=2.79, quantity=35, timestamp=1766468509791)
Trade(buyOrderId=BUY-1763965650526-004527, sellOrderId=SELL-1763965655392-000999, tradeType=EQUITY, price=201.07, quantity=216, timestamp=1766468509791)
Trade(buyOrderId=BUY-1763965650525-004054, sellOrderId=SELL-1763965655392-000999, tradeType=EQUITY, price=201.07, quantity=256, timestamp=1766468509791)
Trade(buyOrderId=BUY-1763965650525-004103, sellOrderId=SELL-1763965655392-001050, tradeType=FOREX, price=3.58, quantity=435, timestamp=1766468509792)
Trade(buyOrderId=BUY-1763965650525-004054, sellOrderId=SELL-1763965655395-002653, tradeType=EQUITY, price=193.79, quantity=17, timestamp=1766468509792)
Trade(buyOrderId=BUY-1763965650528-006287, sellOrderId=SELL-1763965655395-002653, tradeType=EQUITY, price=193.79, quantity=251, timestamp=1766468509792)
Trade(buyOrderId=BUY-1763965650523-002850, sellOrderId=SELL-1763965655395-002653, tradeType=EQUITY, price=193.79, quantity=104, timestamp=1766468509793)
Trade(buyOrderId=BUY-1763965650525-004103, sellOrderId=SELL-1763965655397-003607, tradeType=FOREX, price=3.25, quantity=288, timestamp=1766468509793)
Trade(buyOrderId=BUY-1763965650522-001918, sellOrderId=SELL-1763965655397-003607, tradeType=FOREX, price=3.25, quantity=146, timestamp=1766468509793)
Trade(buyOrderId=BUY-1763965650522-001975, sellOrderId=SELL-1763965655397-003607, tradeType=FOREX, price=3.25, quantity=201, timestamp=1766468509794)
Trade(buyOrderId=BUY-1763965650522-001975, sellOrderId=SELL-1763965655397-003690, tradeType=FOREX, price=2.33, quantity=222, timestamp=1766468509794)
Trade(buyOrderId=BUY-1763965650524-002969, sellOrderId=SELL-1763965655397-003690, tradeType=FOREX, price=2.33, quantity=177, timestamp=1766468509794)
Trade(buyOrderId=BUY-1763965650523-002850, sellOrderId=SELL-1763965655390-000043, tradeType=EQUITY, price=250.0, quantity=38, timestamp=1766468509795)
Trade(buyOrderId=BUY-1763965650523-002850, sellOrderId=SELL-1763965655402-006786, tradeType=EQUITY, price=225.07, quantity=26, timestamp=1766468509795)
Trade(buyOrderId=BUY-1763965650528-006098, sellOrderId=SELL-1763965655401-006314, tradeType=CRYPTO, price=1351.45, quantity=17, timestamp=1766468509795)
Trade(buyOrderId=BUY-1763965650525-003863, sellOrderId=SELL-1763965655401-006314, tradeType=CRYPTO, price=1351.45, quantity=3, timestamp=1766468509796)
Trade(buyOrderId=BUY-1763965650524-002969, sellOrderId=SELL-1763965655402-006866, tradeType=FOREX, price=3.04, quantity=254, timestamp=1766468509797)
Trade(buyOrderId=BUY-1763965650523-002850, sellOrderId=SELL-1763965655403-007351, tradeType=EQUITY, price=57.14, quantity=141, timestamp=1766468509797)
Trade(buyOrderId=BUY-1763965650519-000571, sellOrderId=SELL-1763965655403-007351, tradeType=EQUITY, price=57.14, quantity=51, timestamp=1766468509797)
Trade(buyOrderId=BUY-1763965650524-002969, sellOrderId=SELL-1763965655397-003707, tradeType=FOREX, price=1.47, quantity=49, timestamp=1766468509798)
Trade(buyOrderId=BUY-1763965650519-000571, sellOrderId=SELL-1763965655392-000905, tradeType=EQUITY, price=99.78, quantity=249, timestamp=1766468509798)
Trade(buyOrderId=BUY-1763965650528-006270, sellOrderId=SELL-1763965655392-000905, tradeType=EQUITY, price=99.78, quantity=155, timestamp=1766468509799)
Trade(buyOrderId=BUY-1763965650525-004306, sellOrderId=SELL-1763965655392-000905, tradeType=EQUITY, price=99.78, quantity=222, timestamp=1766468509799)
Trade(buyOrderId=BUY-1763965650528-005910, sellOrderId=SELL-1763965655392-000905, tradeType=EQUITY, price=99.78, quantity=220, timestamp=1766468509799)
Trade(buyOrderId=BUY-1763965650523-002576, sellOrderId=SELL-1763965655392-000905, tradeType=EQUITY, price=99.78, quantity=40, timestamp=1766468509800)
Trade(buyOrderId=BUY-1763965650523-002576, sellOrderId=SELL-1763965655396-003135, tradeType=EQUITY, price=236.4, quantity=11, timestamp=1766468509800)
Trade(buyOrderId=BUY-1763965650523-002576, sellOrderId=SELL-1763965655393-001600, tradeType=EQUITY, price=99.18, quantity=179, timestamp=1766468509801)
Trade(buyOrderId=BUY-1763965650525-003863, sellOrderId=SELL-1763965655402-006580, tradeType=CRYPTO, price=1355.75, quantity=5, timestamp=1766468509803)
Trade(buyOrderId=BUY-1763965650527-005105, sellOrderId=SELL-1763965655402-006580, tradeType=CRYPTO, price=1355.75, quantity=8, timestamp=1766468509815)
Trade(buyOrderId=BUY-1763965650526-004645, sellOrderId=SELL-1763965655402-006580, tradeType=CRYPTO, price=1355.75, quantity=14, timestamp=1766468509817)
Trade(buyOrderId=BUY-1763965650522-002166, sellOrderId=SELL-1763965655402-006580, tradeType=CRYPTO, price=1355.75, quantity=9, timestamp=1766468509819)
Trade(buyOrderId=BUY-1763965650523-002576, sellOrderId=SELL-1763965655390-000230, tradeType=EQUITY, price=200.0, quantity=13, timestamp=1766468509819)
Trade(buyOrderId=BUY-1763965650525-003804, sellOrderId=SELL-1763965655390-000230, tradeType=EQUITY, price=200.0, quantity=16, timestamp=1766468509819)
Trade(buyOrderId=BUY-1763965650524-002969, sellOrderId=SELL-1763965655396-003376, tradeType=FOREX, price=5.29, quantity=498, timestamp=1766468509820)
Trade(buyOrderId=BUY-1763965650522-002086, sellOrderId=SELL-1763965655396-003376, tradeType=FOREX, price=5.29, quantity=249, timestamp=1766468509821)
Trade(buyOrderId=BUY-1763965650525-003804, sellOrderId=SELL-1763965655403-007329, tradeType=EQUITY, price=137.93, quantity=4, timestamp=1766468509821)
Trade(buyOrderId=BUY-1763965650522-002086, sellOrderId=SELL-1763965655396-003464, tradeType=FOREX, price=4.9, quantity=399, timestamp=1766468509821)
Trade(buyOrderId=BUY-1763965650525-003804, sellOrderId=SELL-1763965655399-004925, tradeType=EQUITY, price=163.92, quantity=20, timestamp=1766468509822)
Trade(buyOrderId=BUY-1763965650525-003804, sellOrderId=SELL-1763965655402-006522, tradeType=EQUITY, price=179.43, quantity=5, timestamp=1766468509822)
Trade(buyOrderId=BUY-1763965650525-003804, sellOrderId=SELL-1763965655402-006567, tradeType=EQUITY, price=190.69, quantity=12, timestamp=1766468509822)
Trade(buyOrderId=BUY-1763965650522-002182, sellOrderId=SELL-1763965655402-006567, tradeType=EQUITY, price=190.69, quantity=225, timestamp=1766468509823)
Trade(buyOrderId=BUY-1763965650525-003845, sellOrderId=SELL-1763965655402-006567, tradeType=EQUITY, price=190.69, quantity=34, timestamp=1766468509823)
Trade(buyOrderId=BUY-1763965650523-002513, sellOrderId=SELL-1763965655402-006567, tradeType=EQUITY, price=190.69, quantity=13, timestamp=1766468509824)
Trade(buyOrderId=BUY-1763965650525-004207, sellOrderId=SELL-1763965655402-006567, tradeType=EQUITY, price=190.69, quantity=190, timestamp=1766468509824)
Trade(buyOrderId=BUY-1763965650522-002086, sellOrderId=SELL-1763965655401-005783, tradeType=FOREX, price=4.14, quantity=68, timestamp=1766468509824)
Trade(buyOrderId=BUY-1763965650520-000692, sellOrderId=SELL-1763965655401-005783, tradeType=FOREX, price=4.14, quantity=538, timestamp=1766468509825)
Trade(buyOrderId=BUY-1763965650523-002367, sellOrderId=SELL-1763965655401-005783, tradeType=FOREX, price=4.14, quantity=167, timestamp=1766468509825)
Trade(buyOrderId=BUY-1763965650522-002166, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=8, timestamp=1766468509826)
Trade(buyOrderId=BUY-1763965650525-003701, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=18, timestamp=1766468509826)
Trade(buyOrderId=BUY-1763965650526-004975, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=7, timestamp=1766468509826)
Trade(buyOrderId=BUY-1763965650525-004157, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=2, timestamp=1766468509827)
Trade(buyOrderId=BUY-1763965650527-005800, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=26, timestamp=1766468509827)
Trade(buyOrderId=BUY-1763965650528-006411, sellOrderId=SELL-1763965655395-002583, tradeType=CRYPTO, price=270.83, quantity=7, timestamp=1766468509828)
Trade(buyOrderId=BUY-1763965650525-004207, sellOrderId=SELL-1763965655390-000192, tradeType=EQUITY, price=150.0, quantity=29, timestamp=1766468509828)
Trade(buyOrderId=BUY-1763965650526-004744, sellOrderId=SELL-1763965655390-000192, tradeType=EQUITY, price=150.0, quantity=48, timestamp=1766468509829)
Trade(buyOrderId=BUY-1763965650523-002367, sellOrderId=SELL-1763965655392-001234, tradeType=FOREX, price=3.79, quantity=373, timestamp=1766468509829)
Trade(buyOrderId=BUY-1763965650528-006411, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=9, timestamp=1766468509830)
Trade(buyOrderId=BUY-1763965650520-000857, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=10, timestamp=1766468509830)
Trade(buyOrderId=BUY-1763965650525-004347, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=16, timestamp=1766468509831)
Trade(buyOrderId=BUY-1763965650523-002560, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=15, timestamp=1766468509831)
Trade(buyOrderId=BUY-1763965650529-007277, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=22, timestamp=1766468509831)
Trade(buyOrderId=BUY-1763965650526-004826, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=16, timestamp=1766468509832)
Trade(buyOrderId=BUY-1763965650526-004996, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=26, timestamp=1766468509832)
Trade(buyOrderId=BUY-1763965650528-006273, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=1, timestamp=1766468509832)
Trade(buyOrderId=BUY-1763965650524-003289, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=16, timestamp=1766468509833)
Trade(buyOrderId=BUY-1763965650529-007410, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=4, timestamp=1766468509833)
Trade(buyOrderId=BUY-1763965650520-000870, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=24, timestamp=1766468509833)
Trade(buyOrderId=BUY-1763965650522-001711, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=17, timestamp=1766468509833)
Trade(buyOrderId=BUY-1763965650529-006692, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=3, timestamp=1766468509834)
Trade(buyOrderId=BUY-1763965650523-002863, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=25, timestamp=1766468509834)
Trade(buyOrderId=BUY-1763965650520-000855, sellOrderId=SELL-1763965655401-006010, tradeType=CRYPTO, price=174.77, quantity=2, timestamp=1766468509836)
Trade(buyOrderId=BUY-1763965650523-002367, sellOrderId=SELL-1763965655403-007139, tradeType=FOREX, price=5.64, quantity=163, timestamp=1766468509837)
Trade(buyOrderId=BUY-1763965650523-002529, sellOrderId=SELL-1763965655403-007139, tradeType=FOREX, price=5.64, quantity=687, timestamp=1766468509837)
Trade(buyOrderId=BUY-1763965650523-002529, sellOrderId=SELL-1763965655401-006154, tradeType=FOREX, price=1.1, quantity=274, timestamp=1766468509837)
Trade(buyOrderId=BUY-1763965650529-006961, sellOrderId=SELL-1763965655401-006154, tradeType=FOREX, price=1.1, quantity=674, timestamp=1766468509838)
Trade(buyOrderId=BUY-1763965650526-004744, sellOrderId=SELL-1763965655394-002447, tradeType=EQUITY, price=297.27, quantity=46, timestamp=1766468509838)
Trade(buyOrderId=BUY-1763965650520-000855, sellOrderId=SELL-1763965655395-002982, tradeType=CRYPTO, price=493.99, quantity=18, timestamp=1766468509839)
Trade(buyOrderId=BUY-1763965650529-006961, sellOrderId=SELL-1763965655394-002437, tradeType=FOREX, price=1.98, quantity=262, timestamp=1766468509839)
Trade(buyOrderId=BUY-1763965650526-004802, sellOrderId=SELL-1763965655394-002437, tradeType=FOREX, price=1.98, quantity=330, timestamp=1766468509839)
Trade(buyOrderId=BUY-1763965650520-000855, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=4, timestamp=1766468509840)
Trade(buyOrderId=BUY-1763965650529-007170, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=3, timestamp=1766468509840)
Trade(buyOrderId=BUY-1763965650528-005962, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=11, timestamp=1766468509840)
Trade(buyOrderId=BUY-1763965650524-003026, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=10, timestamp=1766468509841)
Trade(buyOrderId=BUY-1763965650527-005196, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=25, timestamp=1766468509841)
Trade(buyOrderId=BUY-1763965650525-003805, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=10, timestamp=1766468509841)
Trade(buyOrderId=BUY-1763965650529-006805, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=7, timestamp=1766468509841)
Trade(buyOrderId=BUY-1763965650524-003485, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=14, timestamp=1766468509841)
Trade(buyOrderId=BUY-1763965650525-004127, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=6, timestamp=1766468509846)
Trade(buyOrderId=BUY-1763965650524-003015, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=4, timestamp=1766468509847)
Trade(buyOrderId=BUY-1763965650524-003144, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=28, timestamp=1766468509847)
Trade(buyOrderId=BUY-1763965650523-002605, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=8, timestamp=1766468509848)
Trade(buyOrderId=BUY-1763965650523-002299, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=8, timestamp=1766468509849)
Trade(buyOrderId=BUY-1763965650526-004953, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=17, timestamp=1766468509849)
Trade(buyOrderId=BUY-1763965650522-002213, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=24, timestamp=1766468509850)
Trade(buyOrderId=BUY-1763965650523-002917, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=1, timestamp=1766468509850)
Trade(buyOrderId=BUY-1763965650521-001174, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=21, timestamp=1766468509851)
Trade(buyOrderId=BUY-1763965650522-001755, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=16, timestamp=1766468509851)
Trade(buyOrderId=BUY-1763965650529-007461, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=14, timestamp=1766468509851)
Trade(buyOrderId=BUY-1763965650526-004935, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=8, timestamp=1766468509852)
Trade(buyOrderId=BUY-1763965650528-005868, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=21, timestamp=1766468509852)
Trade(buyOrderId=BUY-1763965650523-002323, sellOrderId=SELL-1763965655393-001475, tradeType=CRYPTO, price=105.59, quantity=8, timestamp=1766468509853)
Trade(buyOrderId=BUY-1763965650526-004744, sellOrderId=SELL-1763965655393-001776, tradeType=EQUITY, price=67.88, quantity=22, timestamp=1766468509853)
Trade(buyOrderId=BUY-1763965650526-004802, sellOrderId=SELL-1763965655394-002312, tradeType=FOREX, price=3.62, quantity=645, timestamp=1766468509854)
Trade(buyOrderId=BUY-1763965650526-004802, sellOrderId=SELL-1763965655398-004122, tradeType=FOREX, price=7.64, quantity=24, timestamp=1766468509854)
Trade(buyOrderId=BUY-1763965650529-006666, sellOrderId=SELL-1763965655398-004122, tradeType=FOREX, price=7.64, quantity=63, timestamp=1766468509854)
Trade(buyOrderId=BUY-1763965650521-001149, sellOrderId=SELL-1763965655398-004122, tradeType=FOREX, price=7.64, quantity=398, timestamp=1766468509855)
Trade(buyOrderId=BUY-1763965650526-004744, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=87, timestamp=1766468509856)
Trade(buyOrderId=BUY-1763965650528-006276, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=286, timestamp=1766468509856)
Trade(buyOrderId=BUY-1763965650529-007278, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=23, timestamp=1766468509856)
Trade(buyOrderId=BUY-1763965650521-001388, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=56, timestamp=1766468509857)
Trade(buyOrderId=BUY-1763965650524-003089, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=125, timestamp=1766468509857)
Trade(buyOrderId=BUY-1763965650528-006560, sellOrderId=SELL-1763965655400-005688, tradeType=EQUITY, price=52.82, quantity=191, timestamp=1766468509858)
Trade(buyOrderId=BUY-1763965650521-001149, sellOrderId=SELL-1763965655403-007389, tradeType=FOREX, price=5.71, quantity=239, timestamp=1766468509858)
Trade(buyOrderId=BUY-1763965650522-001688, sellOrderId=SELL-1763965655403-007389, tradeType=FOREX, price=5.71, quantity=502, timestamp=1766468509859)
Trade(buyOrderId=BUY-1763965650523-002323, sellOrderId=SELL-1763965655399-004921, tradeType=CRYPTO, price=728.9, quantity=18, timestamp=1766468509859)
Trade(buyOrderId=BUY-1763965650522-001688, sellOrderId=SELL-1763965655397-003728, tradeType=FOREX, price=1.33, quantity=366, timestamp=1766468509859)
Trade(buyOrderId=BUY-1763965650523-002606, sellOrderId=SELL-1763965655397-003728, tradeType=FOREX, price=1.33, quantity=196, timestamp=1766468509860)
Trade(buyOrderId=BUY-1763965650528-006560, sellOrderId=SELL-1763965655391-000863, tradeType=EQUITY, price=132.45, quantity=100, timestamp=1766468509860)
Trade(buyOrderId=BUY-1763965650528-006254, sellOrderId=SELL-1763965655391-000863, tradeType=EQUITY, price=132.45, quantity=52, timestamp=1766468509860)
Trade(buyOrderId=BUY-1763965650522-001932, sellOrderId=SELL-1763965655391-000863, tradeType=EQUITY, price=132.45, quantity=246, timestamp=1766468509861)
Trade(buyOrderId=BUY-1763965650528-006142, sellOrderId=SELL-1763965655391-000863, tradeType=EQUITY, price=132.45, quantity=287, timestamp=1766468509861)
Trade(buyOrderId=BUY-1763965650529-006872, sellOrderId=SELL-1763965655391-000863, tradeType=EQUITY, price=132.45, quantity=25, timestamp=1766468509862)
Trade(buyOrderId=BUY-1763965650523-002606, sellOrderId=SELL-1763965655396-003407, tradeType=FOREX, price=3.78, quantity=155, timestamp=1766468509862)
Trade(buyOrderId=BUY-1763965650525-003707, sellOrderId=SELL-1763965655396-003407, tradeType=FOREX, price=3.78, quantity=162, timestamp=1766468509862)
Trade(buyOrderId=BUY-1763965650525-003707, sellOrderId=SELL-1763965655400-005243, tradeType=FOREX, price=8.0, quantity=123, timestamp=1766468509863)
Trade(buyOrderId=BUY-1763965650525-003707, sellOrderId=SELL-1763965655390-000258, tradeType=FOREX, price=2.0, quantity=55, timestamp=1766468509863)
Trade(buyOrderId=BUY-1763965650529-006872, sellOrderId=SELL-1763965655391-000413, tradeType=EQUITY, price=300.0, quantity=22, timestamp=1766468509863)
Trade(buyOrderId=BUY-1763965650529-006872, sellOrderId=SELL-1763965655393-001601, tradeType=EQUITY, price=116.31, quantity=265, timestamp=1766468509864)
Trade(buyOrderId=BUY-1763965650529-006872, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=7, timestamp=1766468509864)
Trade(buyOrderId=BUY-1763965650528-005950, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=296, timestamp=1766468509865)
Trade(buyOrderId=BUY-1763965650529-006641, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=266, timestamp=1766468509865)
Trade(buyOrderId=BUY-1763965650520-000665, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=70, timestamp=1766468509865)
Trade(buyOrderId=BUY-1763965650525-003950, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=60, timestamp=1766468509866)
Trade(buyOrderId=BUY-1763965650527-005408, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=132, timestamp=1766468509866)
Trade(buyOrderId=BUY-1763965650526-004833, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=140, timestamp=1766468509867)
Trade(buyOrderId=BUY-1763965650524-003628, sellOrderId=SELL-1763965655402-006709, tradeType=EQUITY, price=53.8, quantity=29, timestamp=1766468509867)
Trade(buyOrderId=BUY-1763965650525-003707, sellOrderId=SELL-1763965655390-000186, tradeType=FOREX, price=3.0, quantity=19, timestamp=1766468509867)
Trade(buyOrderId=BUY-1763965650524-003628, sellOrderId=SELL-1763965655390-000218, tradeType=EQUITY, price=200.0, quantity=55, timestamp=1766468509867)
Trade(buyOrderId=BUY-1763965650526-004412, sellOrderId=SELL-1763965655390-000218, tradeType=EQUITY, price=200.0, quantity=32, timestamp=1766468509868)
Trade(buyOrderId=BUY-1763965650526-004412, sellOrderId=SELL-1763965655396-003276, tradeType=EQUITY, price=306.53, quantity=16, timestamp=1766468509868)
Trade(buyOrderId=BUY-1763965650525-003707, sellOrderId=SELL-1763965655394-002263, tradeType=FOREX, price=7.04, quantity=24, timestamp=1766468509868)
Trade(buyOrderId=BUY-1763965650527-005201, sellOrderId=SELL-1763965655394-002263, tradeType=FOREX, price=7.04, quantity=59, timestamp=1766468509869)
Trade(buyOrderId=BUY-1763965650526-004412, sellOrderId=SELL-1763965655390-000403, tradeType=EQUITY, price=200.0, quantity=31, timestamp=1766468509869)
Trade(buyOrderId=BUY-1763965650526-004412, sellOrderId=SELL-1763965655392-000933, tradeType=EQUITY, price=225.77, quantity=151, timestamp=1766468509869)
Trade(buyOrderId=BUY-1763965650523-002935, sellOrderId=SELL-1763965655392-000933, tradeType=EQUITY, price=225.77, quantity=148, timestamp=1766468509870)
Trade(buyOrderId=BUY-1763965650527-005201, sellOrderId=SELL-1763965655390-000272, tradeType=FOREX, price=1.5, quantity=88, timestamp=1766468509870)
Trade(buyOrderId=BUY-1763965650523-002935, sellOrderId=SELL-1763965655400-005568, tradeType=EQUITY, price=80.88, quantity=61, timestamp=1766468509870)
Trade(buyOrderId=BUY-1763965650523-002571, sellOrderId=SELL-1763965655400-005568, tradeType=EQUITY, price=80.88, quantity=183, timestamp=1766468509871)
